Speed1,E1,N1,Speed2,Alt2,E2,N2,U2,IVS1
6.877093291691535,21525.728456178444,67533.81451751411,2.1289999773070187,312.20099999987684,21529.88518821926,67554.77882760015,-230.55173329276573,15.772428936432313
7.135344419239988,21525.588288498308,67533.11014303961,2.3029999846214384,312.1940000010432,21529.84707882926,67554.54521487365,-230.5561269674621,16.254052246977153
7.315399969195767,21525.448184893296,67532.38724524918,2.39299997987238,312.1909999999031,21529.80898291495,67554.31164458083,-230.55652090159188,16.75387763765521
7.600916631046059,21525.308145363408,67531.64582414649,2.6039999768774065,312.1910000005311,21529.763233776368,67554.04473586201,-230.55353519139425,17.237667543060233
7.8030933138334575,21525.168234016204,67530.86735641147,2.7279999800675414,312.18699999955624,21529.71747115501,67553.77778471012,-230.5545492462126,17.757724276409316
7.960513304788108,21525.015358641704,67530.08884427707,2.91799997862571,312.19400000005726,21529.67182254076,67553.48872117419,-230.5443284332694,18.258685941259536
8.223394411898044,21524.84958333906,67529.29176443246,3.0369999832970875,312.1830000017962,21529.62615174393,67553.18835216419,-230.55198873833703,18.76929442857153
8.42145553197402,21524.68393620633,67528.45763795885,3.1939999790457483,312.17300000106417,21529.572782505744,67552.86573804736,-230.5583870710693,19.292893927179144
8.61334330597287,21524.5053891362,67527.60494376913,3.333999983031457,312.1640000014637,21529.52723385581,67552.53204664525,-230.56369419912804,19.82792524342025
8.810375534752882,21524.326842015795,67526.75224958392,3.4949999696683127,312.15300000099944,21529.473938184856,67552.1871928514,-230.57085694853103,20.350509397571308
8.929726652093505,21524.135394948767,67525.8809876924,3.740999977178353,312.1470000012684,21529.412957546265,67551.82013638236,-230.5727579789753,20.870589372548757
9.054222204829308,21523.944011930715,67524.991202485,3.841999984380808,312.13300000183665,21529.352026889766,67551.43076598209,-230.5824229822574,21.386981004065152
9.186434426999904,21523.739664852623,67524.10137288699,4.021999974120863,312.1210000016722,21529.283324211632,67551.04139015278,-230.59006163920444,21.904484895556177
9.327392201289191,21523.535381814945,67523.19301998071,4.20199997664384,312.11000000057663,21529.21474030989,67550.61868133165,-230.59634706065967,22.407534940624014
9.493043313172803,21523.331162822124,67522.26614376191,4.3779999782937065,312.10800000116984,21529.14622519624,67550.18495344138,-230.59351529407485,22.91797475861869
9.613937765949064,21523.10107984547,67521.32065543842,4.534999978290704,312.0910000022679,21529.077736475712,67549.72883737284,-230.60544708146543,23.43007449688289
9.67824332748848,21522.88389670808,67520.39373483599,4.716999974397737,312.08200000004445,21529.001534416355,67549.26166498408,-230.60923513383992,23.90903051888653
9.737404430764986,21522.65381359139,67519.44824653193,4.904999977637995,312.08200000111566,21528.92543961456,67548.7723589931,-230.6037882330289,24.38727837950018
9.887107755638986,21522.4237945026,67518.48423491849,5.049999983177868,312.06500000222644,21528.84154723327,67548.27173150169,-230.6151960537738,24.87101085960689
10.039383315997105,21522.180875421112,67517.50165560115,5.197999973531697,312.0540000010764,21528.765492285027,67547.76007976767,-230.620513013918,25.366585415337948
10.161306649569816,21521.93795626112,67516.51907629175,5.432999970924488,312.04400000178987,21528.673998591352,67547.21504174813,-230.62442378030948,25.826367298403945
10.295062206661608,21521.68213709854,67515.51792928285,5.598999984017534,312.0280000020576,21528.582523135487,67546.65882555426,-230.6342164566899,26.29624974891664
10.40875442575092,21521.413353825534,67514.51673789002,5.719999979334968,312.013000002259,21528.483310742933,67546.09147879372,-230.6428649841901,26.756584398691288
10.57697775642434,21521.14463455882,67513.49702319532,5.882999986113355,311.9910000035679,21528.39189197969,67545.51296989768,-230.65842185820344,27.22595898633961
10.711762206285114,21520.8759792982,67512.45878519327,5.987999969942237,311.9680000013145,21528.277172016144,67544.92325593761,-230.6747814818591,27.697440057127643
10.843459979516773,21520.594424010444,67511.40197949151,6.294999970761727,311.96999999950407,21528.18602643001,67544.28942893374,-230.66575113535268,28.152285227999958
11.007567758400976,21520.29990458811,67510.34512941333,6.378999992133119,311.96000000384333,21528.07146563873,67543.66650925878,-230.66875838744733,28.615661851971424
11.137207759328284,21520.01841319315,67509.26980042357,6.499999979477226,311.9220000041497,21527.95688741966,67543.02106354365,-230.6995284488736,29.07228194460072
11.323436634632843,21519.71105771703,67508.17585935166,6.676999971801496,311.9030000021546,21527.842411665584,67542.36470482049,-230.7111819975524,29.5425108882137
11.549277761020416,21519.39080217669,67507.06335058236,6.895999976194433,311.8899999999261,21527.72025427594,67541.6861540282,-230.71657397708825,30.01064855801499
11.588375549595282,21519.07048243174,67505.96936515032,7.028999983763198,311.89400000170974,21527.60600984094,67540.98558111204,-230.7047580561096,30.44151229389305
